LfNr	Datum	Zeit	WoTag	Kl	NrBu	Gemeinde	Strasse	Gt	Sv	Lv	Bet	Art	Char1	Char2	Beso1	Beso2	Beso3	LZ	Kat	Typ	UTyp	1Urs01	1Urs02	2Urs01	2Urs02	AUrs01	AV1	AV2	Jahr	Mt	Tag	Licht	Str_Zus	Bet_01	Bet_02	Unf_Typ	Fahrtrichtung	Koord.x	Koord.y
506	26.05.2019	18:00	So	5		Bremen	Curiestraße	0	0	0	2	1							5	7		49					71	21	2019	05	26	he	tr	RF	PKW	SO		8,894607	53,107891
507	27.05.2019	14:15	Mo	5		Bremen	Heukämpendamm	0	0	1	2	3							3	6		49					71	71	2019	05	27	he	tr	RF	RF	LV		8,843677	53,031466
508	27.05.2019	15:00	Mo	5		Bremen	Vahrer Straße	0	0	0	2	1							5	7		49					21	72	2019	05	27	he	tr	PKW	RF	SO		8,882958	53,076468
509	27.05.2019	16:30	Mo	5		Bremen	Petershagener Straße	0	0	1	2	1							3	3		36					21	71	2019	05	27	he	tr	PKW	RF	EK		8,856911	53,073454
510	27.05.2019	18:25	Mo	5		Bremen	Kornstraße	0	0	1	2	5	3						3	3		37					21	71	2019	05	27	he	tr	PKW	RF	EK		8,813728	53,055624
511	28.05.2019	01:15	Di	5		Bremen	Am Dobben	0	0	0	2	5	1						5	3		36					21	71	2019	05	28	du	tr	PKW	RF	EK		8,822579	53,075297
512	28.05.2019	07:35	Di	5		Bremen	Bürgermeister-Reuter-Straße	0	0	1	2	5	2		7				3	3		28					21	71	2019	05	28	he	tr	PKW	RF	EK		8,894607	53,079470
513	28.05.2019	13:42	Di	5		Bremen	Otto-Brenner-Allee	0	1	0	2	5							2	2		35					21	71	2019	05	28	he	tr	PKW	RF	AB		8,963577	53,061079
514	28.05.2019	19:45	Di	5		Bremen	Weserstrandstraße	0	0	1	1	0	5						3	1		1	49				71		2019	05	28	dä	tr	RF	-	F		8,564416	53,182749
515	29.05.2019	08:30	Mi	5		Bremen	Kirchweg	0	0	0	2	0							5	7		14	22				21	71	2019	05	29	he	tr	PKW	RF	SO		8,806732	53,060463
516	29.05.2019	09:30	Mi	5		Bremen	Parkallee	0	0	1	2	5	2						3	3		32					21	71	2019	05	29	he	tr	PKW	RF	EK		8,833458	53,094449
517	29.05.2019	13:20	Mi	5		Bremen	Münchener Straße	0	0	1	2	5	2						3	3		31					21	71	2019	05	29	he	tr	PKW	RF	EK		8,794912	53,093967
518	29.05.2019	13:25	Mi	5		Bremen	Am Fallturm	0	0	1	2	5							3	7		37					21	71	2019	05	29	he	tr	PKW	RF	SO		8,859060	53,111029
519	29.05.2019	14:00	Mi	5		Bremen	Am Kaffee-Quartier	0	0	1	2	5	2					9	3	3		37					21	71	2019	05	29	he	tr	PKW	RF	EK		8,784679	53,084700
520	29.05.2019	16:04	Mi	5		Bremen	Gröpelinger Heerstraße	0	0	1	2	5						8	3	3		28		52			61	71	2019	05	29	he	tr	SOF	RF	EK		8,758839	53,116007
521	30.05.2019	11:15	Do	5		Bremen	Hardenbergstraße	0	0	1	2	1							3	5		1	49				71	21	2019	05	30	he	tr	RF	PKW	RV		8,809184	53,060808
522	30.05.2019	11:20	Do	5		Bremen	Vegesacker Heerstraße	0	0	1	2	0	3						3	7		49					71	71	2019	05	30	he	tr	RF	RF	SO		8,650290	53,174003
523	30.05.2019	16:43	Do	5		Bremen	Am Werderufer	0	0	2	2	6							3	4		49	42				71	81	2019	05	30	he	tr	RF	FG	ÜS		8,808749	53,066775
524	30.05.2019	18:50	Do	5		Bremen	Züricher Straße	0	0	1	2	5			6				3	3		37					71	21	2019	05	30	he	tr	RF	PKW	EK		8,938987	53,068197
525	31.05.2019	13:56	Fr	5		Bremen	Kurt-Schumacher-Allee	0	0	1	2	5	3		9				3	2		49					21	71	2019	05	31	he	tr	PKW	RF	AB		8,884827	53,078930
526	31.05.2019	15:10	Fr	5		Bremen	Buntentorsteinweg	0	0	1	2	0							3	7		49					71	71	2019	05	31	he	tr	RF	RF	SO		8,810099	53,062643
527	01.06.2019	11:30	Sa	5		Bremen	Hermann-Fortmann-Straße	0	0	1	2	7							3	7						87	83	71	2019	06	01	he	tr	FG	RF	SO		8,635755	53,171022
528	01.06.2019	12:50	Sa	5		Bremen	Herdentorswallstraße	0	0	1	2	5							3	3		36					21	71	2019	06	01	he	tr	PKW	RF	EK		8,808910	53,078558
529	01.06.2019	13:10	Sa	5		Bremen	Hindenburgstraße	0	1	0	2	5	2						2	3		49					22	72	2019	06	01	he	tr	PKW	RF	EK		8,695268	53,168734
530	02.06.2019	18:50	So	5		Bremen	Verdener Straße	0	0	2	2	5	1					8	3	3		49		49			71	71	2019	06	02	he	tr	RF	RF	EK		8,842730	53,072309
531	02.06.2019	19:36	So	5		Bremen	Schragestraße	0	0	1	1	0							3	7		49					71		2019	06	02	he	tr	RF	-	SO		8,744215	53,136946
532	02.06.2019	19:43	So	5		Bremen	Huchtinger Heerstraße	1	0	0	2	5	2						1	3		37		13			71	21	2019	06	02	he	tr	RF	PKW	EK		8,733771	53,058435
533	02.06.2019	21:51	So	5		Bremen	Altenwall	0	0	0	2	5	1						5	3		31					21	71	2019	06	02	dä	tr	PKW	RF	EK		8,810622	53,071781
534	02.06.2019	21:55	So	5		Bremen	Oslebshauser Heerstraße	0	1	0	1	7							2	1		1	49				72		2019	06	02	du	tr	RF	-	F		8,731352	53,135181
535	03.06.2019	06:30	Mo	5		Bremen	Am Stern	0	0	1	2	5	2	7					3	2		34					51	72	2019	06	03	he	tr	LKW	RF	AB		8,825210	53,084328
536	03.06.2019	08:45	Mo	5		Bremen	Schleswiger Straße	0	0	1	1	0							3	1		49				73	71		2019	06	03	he	na	RF	-	F		8,792380	53,099343
537	03.06.2019	10:08	Mo	5		Bremen	Spitzenkiel	0	0	1	1	0							3	1		49				73	71		2019	06	03	he	na	RF	-	F		8,804367	53,079612
538	03.06.2019	17:10	Mo	5		Bremen	Schlachte	0	0	2	2	4							3	6		19					71	71	2019	06	03	he	tr	RF	RF	LV		8,807939	53,072366
539	03.06.2019	23:00	Mo	5		Bremen	Bardenflethstraße	0	1	0	1	0							2	7		49				73	72		2019	06	03	du	na	RF	-	SO		8,768124	53,062059
540	04.06.2019	12:02	Di	5		Bremen	Anna-Stiegler-Straße	0	0	1	2	5	2					8	3	3		34					21	71	2019	06	04	he	tr	PKW	RF	EK		8,828802	53,041806
541	04.06.2019	16:55	Di	5		Bremen	Hammersbecker Straße	0	1	0	1	0							2	7		49					71		2019	06	04	he	tr	RF	-	SO		8,605803	53,184545
542	04.06.2019	17:00	Di	5		Bremen	Friedrich-Ebert-Straße	0	0	1	2	5			3			8	3	3		31					71	61	2019	06	04	he	tr	RF	SOF	EK		8,796942	53,068529
543	04.06.2019	17:15	Di	5		Bremen	Steinsetzerstraße	0	0	0	2	0							5	7		35					21	71	2019	06	04	he	tr	PKW	RF	SO		8,849292	53,047487
544	04.06.2019	18:30	Di	5		Bremen	Gustav-Radbruch-Straße	0	1	0	2	3	3						2	6		35					71	71	2019	06	04	he	tr	RF	RF	LV		8,899303	53,084146
545	04.06.2019	18:50	Di	5		Bremen	Beppener Straße	0	0	0	2	0							5	7		49					71	21	2019	06	04	he	tr	RF	PKW	SO		8,818955	53,025315
546	04.06.2019	20:40	Di	5		Bremen	Friedrich-Ebert-Straße	0	0	2	2	5			4			8	3	3		49					71	71	2019	06	04	he	tr	RF	RF	EK		8,801518	53,071594
547	05.06.2019	11:05	Mi	5		Bremen	Lesumer Heerstraße	0	1	0	2	2	2						2	6		49		35			21	72	2019	06	05	he	tr	PKW	RF	LV		8,669950	53,174649
548	05.06.2019	13:05	Mi	5		Bremen	Daniel-Von-Büren-Straße	0	0	1	2	5	2						3	3		28		9	49		21	71	2019	06	05	he	tr	PKW	RF	EK		8,800964	53,084463
549	05.06.2019	13:25	Mi	5		Bremen	Den Haager Straße	0	0	1	2	5			7				3	3		49		49			21	71	2019	06	05	he	tr	PKW	RF	EK		8,724088	53,046100
550	05.06.2019	15:30	Mi	5		Bremen	Vorstraße	0	0	0	2	1						8	5	7		49					71	21	2019	06	05	he	tr	RF	PKW	SO		8,867152	53,103443
551	05.06.2019	18:00	Mi	5		Bremen	Lloydstraße	0	0	0	2	0	2						5	7		49					51	71	2019	06	05	he	tr	LKW	RF	SO		8,787388	53,083385
552	05.06.2019	19:15	Mi	5		Bremen	Oslebshauser Tor	0	0	1	2	0							3	7		49					71	21	2019	06	05	he	tr	RF	PKW	SO		8,741112	53,137940
553	06.06.2019	11:15	Do	5		Bremen	Vor dem Steintor	0	0	1	2	0							3	1		49				73	71	21	2019	06	06	he	na	RF	PKW	F		8,827084	53,072764
554	06.06.2019	13:00	Do	5		Bremen	Lise-Meitner-Straße	0	0	0	2	1							5	7		49					71	21	2019	06	06	he	tr	RF	PKW	SO		8,854433	53,101994
555	06.06.2019	14:40	Do	2	6	Bremen	Flughafendamm	0	1	0	2	5	1					8	2	2		35					21	71	2019	06	06	he	tr	PKW	RF	AB		8,799705	53,054918
556	06.06.2019	17:25	Do	5		Bremen	Leher Heerstraße	0	0	1	2	5	3						3	7		49					71	71	2019	06	06	he	tr	RF	RF	SO		8,880710	53,101656
557	06.06.2019	17:50	Do	5		Bremen	Humboldtstraße	0	0	2	2	5	3						3	3		37					71	71	2019	06	06	he	tr	RF	RF	EK		8,824928	53,075137
558	06.06.2019	18:10	Do	4		Bremen	Horner Heerstraße	0	0	0	2	5	1		3				5	3		49		49			21	71	2019	06	06	he	tr	PKW	RF	EK		8,870666	53,094623
559	06.06.2019	19:00	Do	5		Bremen	Schubertstraße	0	0	1	2	1						8	3	7		45					21	71	2019	06	06	he	tr	PKW	RF	SO		8,835523	53,084239
560	07.06.2019	07:50	Fr	5		Bremen	Lüneburger Straße	0	0	0	2	6							5	1		49					71	81	2019	06	07	he	tr	RF	FG	F		8,833859	53,070940
561	07.06.2019	07:55	Fr	5		Bremen	Züricher Straße	0	0	1	2	5			9				3	3		49					71	33	2019	06	07	he	tr	RF	BUS	EK		8,938102	53,068435
562	07.06.2019	08:14	Fr	5		Bremen	Im Dorfe	0	0	1	2	1	5						3	5		49					71	21	2019	06	07	he	tr	RF	PKW	RV		8,651049	53,180716
563	07.06.2019	10:10	Fr	5		Bremen	Heinrich-Baden-Weg	0	0	1	2	4							3	6		49		11			59	72	2019	06	07	he	tr	SOF	RF	LV		8,924095	53,079312
564	07.06.2019	10:20	Fr	5		Bremen	Jakobistraße	0	0	0	2	5	3						5	3		37		49			21	71	2019	06	07	he	tr	PKW	RF	EK		8,801676	53,079994
565	07.06.2019	12:30	Fr	5		Bremen	Posener Straße	0	0	0	2	1							5	5		49					71	21	2019	06	07	he	tr	RF	PKW	RV		8,763383	53,118620
566	07.06.2019	12:36	Fr	5		Bremen	Weserstrandstraße	0	0	1	2	5	4						3	2		34					21	71	2019	06	07	he	tr	PKW	RF	AB		8,571078	53,181213
567	07.06.2019	17:20	Fr	5		Bremen	H.-H.-Meier-Allee	0	0	1	2	5	1						3	3		49		49			21	71	2019	06	07	he	tr	PKW	RF	EK		8,845303	53,091098
568	08.06.2019	00:10	Sa	5		Bremen	Auf dem Beginenlande	0	1	0	1	0	2						2	7		49				73	71		2019	06	08	du	na	RF	-	SO		8,818427	53,042541
569	08.06.2019	09:45	Sa	5		Bremen	Josef-Böhm-Straße	0	0	1	2	4							3	6		24					21	71	2019	06	08	he	na	PKW	RF	LV		8,842891	53,033703
570	08.06.2019	12:00	Sa	5		Bremen	Baumstraße	0	0	0	2	0							5	7		49				73	71	21	2019	06	08	he	na	RF	PKW	SO		8,788480	53,085225
571	09.06.2019	11:45	So	5		Bremen	Theodor-Heuss-Allee	0	0	0	3	1							5	5		49					21	71	2019	06	09	he	tr	PKW	RF	RV		8,812590	53,085982
572	09.06.2019	19:20	So	4		Bremen	Osterdeich	0	1	0	2	2							2	6		1	14				71	71	2019	06	09	dä	tr	RF	RF	LV		8,834730	53,068058
573	09.06.2019	21:05	So	5		Bremen	Bürgermeister-Spitta-Allee	0	0	1	2	5	1		8			8	3	3		31					21	72	2019	06	09	he	tr	PKW	RF	EK		8,875038	53,082428
574	10.06.2019	18:07	Mo	5		Bremen	Gustav-Deetjen-Allee	0	0	1	1	0							3	7		49					71		2019	06	10	he	tr	RF	-	SO		8,817161	53,083592
575	10.06.2019	20:06	Mo	5		Bremen	Hansator	0	0	1	2	5	2		8				3	3		34					21	71	2019	06	10	he	na	PKW	RF	EK		8,781681	53,086227
576	11.06.2019	08:40	Di	5		Bremen	Oslebshauser Heerstraße	0	0	1	2	5	2						3	3		28					21	71	2019	06	11	he	na	PKW	RF	EK		8,731062	53,135263
577	11.06.2019	17:10	Di	5		Bremen	Hoffnungstraße	0	0	1	2	5	2						3	3		34					21	71	2019	06	11	he	tr	PKW	RF	EK		8,789260	53,097309
578	11.06.2019	17:40	Di	5		Bremen	Steller Straße	0	0	0	2	1							5	7		49					71	21	2019	06	11	he	tr	RF	PKW	SO		8,738575	53,041716
579	11.06.2019	18:00	Di	5		Bremen	Am Dobben	0	0	1	2	5							3	2		34					21	71	2019	06	11	he	tr	PKW	RF	AB		8,823641	53,076881
580	12.06.2019	07:30	Mi	5		Bremen	Landrat-Christians-Straße	0	0	1	2	0							3	7		65					81	71	2019	06	12	he	tr	FG	RF	SO		8,582698	53,182180
581	12.06.2019	13:15	Mi	5		Bremen	Koppelweg (Hemelingen)	0	0	1	2	4							3	6		49					71	71	2019	06	12	he	tr	RF	RF	LV		8,899869	53,038426
582	12.06.2019	14:15	Mi	5		Bremen	Richthofenstraße	0	0	0	2	2							5	7		36					40	71	2019	06	12	he	tr	LKW	RF	SO		8,672332	53,182584
583	12.06.2019	15:20	Mi	5		Bremen	Rembertiring	0	0	1	2	5	1		3			8	3	2		49				73	71	21	2019	06	12	he	na	RF	PKW	AB		8,817059	53,078800
584	12.06.2019	15:25	Mi	5		Bremen	Achterstraße	0	0	1	2	3	1						3	2		35	37			73	21	71	2019	06	12	he	na	PKW	RF	AB		8,861669	53,099316
585	13.06.2019	11:05	Do	5		Bremen	Edisonstraße	0	0	1	2	1							3	5		45					21	71	2019	06	13	he	tr	PKW	RF	RV		8,890589	53,110575
586	13.06.2019	14:05	Do	5		Bremen	Am Wall	0	0	1	1	0			9				3	1		49					71		2019	06	13	he	tr	RF	-	F		8,813998	53,073036
587	13.06.2019	17:54	Do	5		Bremen	Buntentorsteinweg	0	0	0	2	0							5	7		49					71	21	2019	06	13	he	tr	RF	PKW	SO		8,801601	53,067931
588	13.06.2019	18:53	Do	5		Bremen	Mahndorfer Heerstraße	0	0	2	2	5	1						3	3		34					51	71	2019	06	13	he	tr	LKW	RF	EK		8,953742	53,034097
589	14.06.2019	14:20	Fr	5		Bremen	Osterfeuerberger Ring	0	0	1	3	0							3	7		49					21	21	2019	06	14	he	tr	PKW	PKW	SO		8,796079	53,102952
590	14.06.2019	14:30	Fr	5		Bremen	Elsasser Straße	0	0	1	2	4							3	6		49					40	71	2019	06	14	he	tr	LKW	RF	LV		8,840013	53,078655
591	14.06.2019	15:30	Fr	5		Bremen	Steffensweg	0	1	1	2	5						8	2	3		49					71	71	2019	06	14	he	tr	RF	RF	EK		8,781973	53,095887
592	14.06.2019	15:45	Fr	5		Bremen	Hollerlander Weg	0	0	1	2	0							3	7		49					21	71	2019	06	14	he	tr	PKW	RF	SO		8,902171	53,105873
593	14.06.2019	16:20	Fr	5		Bremen	Louis-Krages-Straße	0	1	0	1	0			9				2	1		49					71		2019	06	14	he	tr	RF	-	F		8,749923	53,120260
594	14.06.2019	16:50	Fr	5		Bremen	H.-H.-Meier-Allee	0	0	0	2	5	1						5	3		37					71	71	2019	06	14	he	tr	RF	RF	EK		8,849975	53,094748
595	14.06.2019	17:20	Fr	2			Autobahnzubringer Überseestsad	0	0	1	2	5	2						3	3		28					21	71	2019	06	14	he	tr	PKW	RF	EK		8,793246	53,092838
596	14.06.2019	22:30	Fr	5		Bremen	Am Herzogenkamp	0	0	1	2	1	3						3	5		49					40	72	2019	06	14	du	tr	LKW	RF	RV		8,868498	53,098714
597	14.06.2019	23:02	Fr	5		Bremen	Gröpelinger Heerstraße	0	0	0	2	1							6	5		1	49				71	21	2019	06	14	du	tr	RF	PKW	RV		8,757407	53,117456
598	15.06.2019	10:03	Sa	5		Bremen	Weg im Vogelschutzgehölz	0	0	1	2	7							3	7						88	93	71	2019	06	15	he	tr	FG	RF	SO		8,768122	53,132884
599	15.06.2019	11:46	Sa	5		Bremen	Vor dem Steintor	0	0	1	1	0							3	1		49					71		2019	06	15	he	tr	RF	-	F		8,827130	53,072752
600	15.06.2019	12:35	Sa	5		Bremen	Fedelhören	0	0	1	2	5	1		8				3	3		28					21	72	2019	06	15	he	tr	PKW	RF	EK		8,818078	53,077724
601	15.06.2019	14:30	Sa	5		Bremen	Fedelhören	0	0	1	2	5	2						3	3		28					21	71	2019	06	15	he	tr	PKW	RF	EK		8,818094	53,077695
602	15.06.2019	15:30	Sa	5		Bremen	Hemmstraße	0	0	1	2	4							3	6		49					71	71	2019	06	15	he	tr	RF	RF	LV		8,809871	53,095712
603	15.06.2019	15:35	Sa	5		Bremen	Stader Landstraße	0	0	0	2	5	3						5	3		34		10			21	71	2019	06	15	he	tr	PKW	RF	EK		8,712828	53,169898
604	15.06.2019	18:10	Sa	5		Bremen	Osenbrückstraße	0	0	1	2	5							3	3		10		49			72	21	2019	06	15	he	tr	RF	PKW	EK		8,887620	53,059482
605	16.06.2019	13:10	So	5		Bremen	Vahrer Straße	0	0	1	2	0	1						3	7		49					71	72	2019	06	16	he	tr	RF	RF	SO		8,888025	53,066749
606	16.06.2019	14:15	So	5		Bremen	Bunnsackerweg	0	0	1	3	0							3	6		20					71	71	2019	06	16	he	tr	RF	RF	LV		8,861476	53,039574
607	16.06.2019	16:37	So	5		Bremen	Theodor-Billroth-Straße	0	1	0	2	0							2	7		45					92	71	2019	06	16	he	tr	SOF	RF	SO		8,817622	53,038993
608	16.06.2019	17:30	So	5		Bremen	H.-H.-Meier-Allee	0	0	1	2	5	1						3	2		35					21	72	2019	06	16	he	tr	PKW	RF	AB		8,846703	53,092674
609	16.06.2019	18:00	So	5		Bremen	Kiebitzbrink	0	0	1	2	5	2						3	3		37					71	71	2019	06	16	he	tr	RF	RF	EK		8,907111	53,120714
610	16.06.2019	20:20	So	5		Bremen	Hastedter Osterdeich	0	0	1	2	5							3	2		34					21	71	2019	06	16	he	na	PKW	RF	AB		8,859143	53,063706
611	17.06.2019	07:20	Mo	5		Bremen	Marcusallee	0	0	1	2	5	1						3	3		28					21	71	2019	06	17	he	tr	PKW	RF	EK		8,900867	53,089352
612	17.06.2019	08:10	Mo	5		Bremen	Stresemannstraße	0	0	1	2	5	3						3	3		37					21	71	2019	06	17	he	tr	PKW	RF	EK		8,860044	53,072319
613	17.06.2019	09:40	Mo	5		Bremen	Schwachhauser Heerstraße	0	1	1	2	6	1		5			8	2	4		10					71	81	2019	06	17	he	tr	RF	FG	ÜS		8,856581	53,088943
614	17.06.2019	13:40	Mo	5		Bremen	Klattenweg	0	0	0	2	1							5	7		49					71	21	2019	06	17	he	tr	RF	PKW	SO		8,850139	53,090298
615	17.06.2019	16:05	Mo	5		Bremen	Parkallee	0	0	0	2	5	3						5	2		49		49			21	71	2019	06	17	he	tr	PKW	RF	AB		8,824312	53,084018
616	17.06.2019	16:30	Mo	5		Bremen	Kornstraße	0	0	0	2	5							5	2		34					21	71	2019	06	17	he	tr	PKW	RF	AB		8,809635	53,058455
617	17.06.2019	16:30	Mo	5		Bremen	Burchardstraße	0	0	0	2	4							5	6		11		11			71	21	2019	06	17	he	tr	RF	PKW	LV		8,788872	53,099578
618	17.06.2019	17:20	Mo	5		Bremen	Vor dem Steintor	0	0	1	2	4	2						3	2		37					21	71	2019	06	17	he	tr	PKW	RF	AB		8,825840	53,073025
619	17.06.2019	17:50	Mo	5		Bremen	Bultenweg	0	1	0	1	0							2	7		1	49				71		2019	06	17	he	tr	RF	-	SO		8,955724	53,076006
620	17.06.2019	20:40	Mo	5		Bremen	An der Gete	0	0	1	3	4							3	6		11					21	71	2019	06	17	he	tr	PKW	RF	LV		8,854036	53,080746
621	18.06.2019	08:40	Di	5		Bremen	Franziuseck	0	0	1	2	5	1					8	3	2		34					21	71	2019	06	18	he	tr	PKW	RF	AB		8,804211	53,072371
622	18.06.2019	13:15	Di	5		Bremen	An der Weide	0	0	1	2	5	3						3	3		49		49			21	71	2019	06	18	he	tr	PKW	RF	EK		8,816340	53,081086
623	19.06.2019	07:38	Mi	5		Bremen	Breitenweg	0	0	1	2	5	1		3			8	3	3		34					21	71	2019	06	19	he	tr	PKW	RF	EK		8,812708	53,081091
624	19.06.2019	10:55	Mi	5		Bremen	Unterm Berg	0	0	1	2	0	5		6				3	7						85	93	71	2019	06	19	he	tr	FG	RF	SO		8,509235	53,208278
625	19.06.2019	14:50	Mi	5		Bremen	Willhelm-Kaisen-Brücke	0	0	1	2	0	2		3			8	3	2		34					21	71	2019	06	19	he	tr	PKW	RF	AB		8,804156	53,072346
626	19.06.2019	15:15	Mi	5		Bremen	Friedrich-Ebert-Straße	0	0	1	2	6							3	4		42					71	81	2019	06	19	he	tr	RF	FG	ÜS		8,796234	53,068036
627	19.06.2019	16:10	Mi	5		Bremen	Lüssumer Straße	0	1	0	2	9	2						2	7		1	49				71	21	2019	06	19	he	tr	RF	PKW	SO		8,574839	53,192616
628	20.06.2019	07:33	Do	5		Bremen	Richthofenstraße	0	0	1	2	5	2						3	3		35					71	21	2019	06	20	he	tr	RF	PKW	EK		8,658336	53,174257
629	20.06.2019	09:25	Do	5		Bremen	Morgenlandstraße	0	0	1	2	5	1						3	3		28					21	71	2019	06	20	he	tr	PKW	RF	EK		8,763388	53,116622
630	20.06.2019	12:00	Do	5		Bremen	Zum Huchtinger Bahnhof	0	0	1	2	5	3						3	3		28					21	72	2019	06	20	he	tr	PKW	RF	EK		8,742885	53,059889
631	20.06.2019	12:15	Do	5		Bremen	Falkenstraße	0	0	1	2	6	1		4			8	3	4		60					81	71	2019	06	20	he	tr	FG	RF	ÜS		8,802077	53,084857
632	20.06.2019	12:20	Do	5		Bremen	Vor dem Steintor	0	0	1	2	1							3	1		49					71	21	2019	06	20	he	tr	RF	PKW	F		8,829743	53,071819
633	20.06.2019	15:15	Do	5		Bremen	Kleine Helle	0	0	1	2	4							3	7		49					71	21	2019	06	20	he	tr	RF	PKW	SO		8,802768	53,084262
634	20.06.2019	17:45	Do	5		Bremen	Stader Straße	0	0	1	2	1							3	5		45					21	71	2019	06	20	he	tr	PKW	RF	RV		8,848926	53,068153
635	20.06.2019	22:00	Do	5		Bremen	Große Johannisstraße	0	0	0	2	1							5	5		49				87	71	21	2019	06	20	dä	tr	RF	PKW	RV		8,796781	53,071755
636	20.06.2019	23:08	Do	5		Bremen	Osterdeich	0	0	1	1	0	1		0	9			3	1		49					71		2019	06	20	du	na	RF	-	F		8,824527	53,069038
637	21.06.2019	05:10	Fr	5		Bremen	Langemarckstraße	0	0	1	2	1			9				3	1		14	49				72	21	2019	06	21	he	tr	RF	PKW	F		8,795741	53,075352
638	21.06.2019	14:15	Fr	5		Bremen	Falkenstraße	0	0	1	2	3	1		8				3	6		11		25			21	71	2019	06	21	he	tr	PKW	RF	LV		8,803060	53,084505
639	21.06.2019	14:30	Fr	5		Bremen	Kornstraße	0	0	1	2	5	1					8	3	3		31					21	71	2019	06	21	he	tr	PKW	RF	EK		8,819618	53,048617
640	21.06.2019	15:15	Fr	5		Bremen	Herrlichkeit	0	0	1	2	5	6						3	3		37					71	21	2019	06	21	he	tr	RF	PKW	EK		8,802234	53,073629
641	21.06.2019	16:25	Fr	5		Bremen	Oslebshauser Landstraße	0	0	1	2	5	1						3	3		27					21	71	2019	06	21	he	tr	PKW	RF	EK		8,734989	53,132283
642	21.06.2019	16:55	Fr	5		Bremen	Am Wandrahm	0	0	1	2	0							3	7		69				87	83	71	2019	06	21	he	tr	FG	RF	SO		8,803632	53,082393
643	21.06.2019	23:00	Fr	5		Bremen	Außer der Schleifmühle	0	0	1	2	5	1		9			8	3	2		34		10			21	71	2019	06	21	du	tr	PKW	RF	AB		8,819638	53,080536
644	22.06.2019	01:13	Sa	5		Bremen	Bertholdstraße	0	0	0	2	1							6	5		1	49				71	21	2019	06	22	du	tr	RF	PKW	RV		8,609485	53,176887
645	22.06.2019	10:15	Sa	5		Bremen	Sebaldsbrücker Heerstraße	0	0	1	2	5	3						3	3		37					40	71	2019	06	22	he	tr	LKW	RF	EK		8,887445	53,062253
646	22.06.2019	15:45	Sa	5		Bremen	Landrat-Christians-Straße	0	0	1	1	0	5						3	1		49					71		2019	06	22	he	tr	RF	-	F		8,585075	53,181195
647	22.06.2019	16:50	Sa	5		Bremen	Oberblockland	0	1	1	2	3							2	6		14					71	72	2019	06	22	he	tr	RF	RF	LV		8,848167	53,142516
648	22.06.2019	17:00	Sa	5		Bremen	Grambkermoorer Landstraße	0	0	1	2	5	2						3	3		27		35			21	71	2019	06	22	he	tr	PKW	RF	EK		8,722087	53,158763
649	22.06.2019	21:00	Sa	5		Bremen	Kreinsloger	0	0	1	2	6							3	4		10	42				71	81	2019	06	22	he	tr	RF	FG	ÜS		8,558180	53,190128
650	23.06.2019	12:10	So	5			Wadeackersee	0	0	1	1	0							3	7		49					71		2019	06	23	he	tr	RF	-	SO		8,828737	53,025999
651	24.06.2019	07:42	Mo	5		Bremen	Arberger Heerstraße	0	0	4	4	6			5				3	4		41					71	81	2019	06	24	he	tr	RF	FG	ÜS		8,908238	53,039816
652	24.06.2019	09:50	Mo	5		Bremen	Eickedorfer Straße	0	0	2	3	0						8	3	1		31				82	21	71	2019	06	24	he	tr	PKW	RF	F		8,810455	53,092603
653	24.06.2019	14:35	Mo	5		Bremen	Beim Handelsmuseum	0	0	1	2	1							3	5		49					21	71	2019	06	24	he	tr	PKW	RF	RV		8,810514	53,083811
654	24.06.2019	14:35	Mo	5		Bremen	Eickedorfer Straße	0	0	1	3	2	1						3	6		49					21	21	2019	06	24	he	tr	PKW	PKW	LV		8,808358	53,094668
655	24.06.2019	15:10	Mo	5		Bremen	Landwehrstraße	0	0	1	2	5	1						3	3		37					21	71	2019	06	24	he	tr	PKW	RF	EK		8,791782	53,090925
656	24.06.2019	18:40	Mo	5		Bremen	Schwachhauser Heerstraße	0	0	0	2	5							5	3		37					21	71	2019	06	24	he	tr	PKW	RF	EK		8,870918	53,091459
657	24.06.2019	20:55	Mo	5		Bremen	Vor dem Steintor	0	1	0	2	0	2						2	6		13					11	71	2019	06	24	he	tr	KRD	RF	LV		8,829676	53,071890
658	25.06.2019	11:50	Di	5		Bremen	Graf-Moltke-Straße	0	0	1	2	5	1		4			8	3	2		35		10			21	71	2019	06	25	he	tr	PKW	RF	AB		8,832761	53,077479
659	25.06.2019	13:10	Di	5		Bremen	Rablinghauser Landstraße	0	0	1	2	4							3	6		10	49	49			71	71	2019	06	25	he	tr	RF	RF	LV		8,752825	53,089356
660	25.06.2019	15:20	Di	5		Bremen	Richard-Boljahn-Allee	0	0	1	2	5							3	2		34					21	71	2019	06	25	he	tr	PKW	RF	AB		8,875976	53,082142
661	25.06.2019	15:45	Di	5		Bremen	Rockwinkeler Landstraße	0	0	1	2	5	1						3	2		31					71	21	2019	06	25	he	tr	RF	PKW	AB		8,940033	53,080340
662	25.06.2019	21:00	Di	5		Bremen	Olgaweg	0	0	1	2	0	2						3	2		35		49			71	21	2019	06	25	dä	tr	RF	PKW	AB		8,835217	53,062907
663	26.06.2019	11:20	Mi	5		Bremen	Schorf	0	0	1	2	5							3	3		34	28				21	71	2019	06	26	he	tr	PKW	RF	EK		8,893561	53,098379
