LfNr	Datum	Zeit	WoTag	Kl	NrBu	Gemeinde	Strasse	Gt	Sv	Lv	Bet	Art	Char1	Char2	Beso1	Beso2	Beso3	LZ	Kat	Typ	UTyp	1Urs01	1Urs02	2Urs01	2Urs02	AUrs01	AV1	AV2	Jahr	Mt	Tag	Licht	Str_Zus	Bet_01	Bet_02	Unf_Typ	Fahrtrichtung	Koord.x	Koord.y
835	27.08.2020	09:50	Do	5		Bremen	Neidenburger Straße	0	0	0	2	1							5	7		49					71	21	2020	08	27	he	tr	RF	PKW	SO		8,870177	53,072156
836	27.08.2020	17:30	Do	5		Bremen	Westerstraße	0	0	1	2	6							3	7		42					71	81	2020	08	27	he	tr	RF	FG	SO		8,795151	53,074018
837	28.08.2020	11:50	Fr	5		Bremen	Alfred-Faust-Straße	0	1	0	2	5	2		8				2	3		37					21	72	2020	08	28	he	tr	PKW	RF	EK		8,826195	53,034336
838	28.08.2020	13:20	Fr	5		Bremen	Malthusstraße	0	1	0	3	5						8	2	2		34		10			44	71	2020	08	28	he	tr	LKW	RF	AB		8,959769	53,039174
839	28.08.2020	14:35	Fr	5		Bremen	Kurfürstenallee	0	1	0	2	6							2	7		49					71	81	2020	08	28	he	tr	RF	FG	SO		8,874034	53,082038
840	28.08.2020	16:09	Fr	5		Bremen	Grambker Kirchweg	0	0	0	2	5	2						6	1		2		1			71	21	2020	08	28	he	tr	RF	PKW	F		8,715524	53,142663
841	28.08.2020	17:20	Fr	5		Bremen	Hemmstraße	0	0	1	1	0	5						3	7		49					71		2020	08	28	he	tr	RF	-	SO		8,816058	53,103566
842	29.08.2020	05:29	Sa	5		Bremen	Utbremer Ring	0	0	1	2	1							3	7		49	1				71	21	2020	08	29	du	tr	RF	PKW	SO		8,821399	53,095679
843	29.08.2020	09:44	Sa	5		Bremen	Am Waller Freihafen	0	0	1	2	5							3	3		37					21	71	2020	08	29	he	tr	PKW	RF	EK		8,770085	53,095227
844	29.08.2020	16:45	Sa	5		Bremen	Gröpelinger Heerstraße	0	0	1	2	5	1						3	3		34					21	71	2020	08	29	he	tr	PKW	RF	EK		8,767191	53,111715
845	30.08.2020	09:00	So	5		Bremen	Habenhauser Brückenstraße	0	0	1	2	5	1		8				3	2		35					21	71	2020	08	30	he	tr	PKW	RF	AB		8,837444	53,037868
846	30.08.2020	11:45	So	5		Bremen	Gärdesstraße	0	0	0	2	1	1						5	7		14	49				71	21	2020	08	30	he	tr	RF	PKW	SO		8,633955	53,185474
847	30.08.2020	14:20	So	5		Bremen	Steindamm	0	0	1	2	2							3	6		14					21	71	2020	08	30	he	tr	PKW	RF	LV		8,707485	53,161268
848	30.08.2020	14:40	So	5		Bremen	Böschungsweg	0	0	0	2	4							5	6		49		49			71	71	2020	08	30	he	tr	RF	RF	LV		8,816705	53,060921
849	31.08.2020	10:45	Mo	5		Bremen	Nordstraße	0	0	1	2	5	2						3	2		34					21	71	2020	08	31	he	tr	PKW	RF	AB		8,784481	53,089454
850	31.08.2020	15:05	Mo	5		Bremen	Graf-Moltke-Straße	0	0	1	2	2	2					8	3	6		14	49				71	72	2020	08	31	he	tr	RF	RF	LV		8,832671	53,077552
851	31.08.2020	17:15	Mo	5		Bremen	Bürgermeister-Smidt-Straße	0	0	1	2	6	2						3	4		42					71	81	2020	08	31	he	tr	RF	FG	ÜS		8,801872	53,079259
852	31.08.2020	19:55	Mo	5		Bremen	Jürgensdeich	0	1	0	2	5	2						2	3		27	1				21	71	2020	08	31	dä	tr	PKW	RF	EK		8,851434	53,063394
853	01.09.2020	09:20	Di	5		Bremen	Kirchheide	0	1	0	2	5	2					9	2	2		35					21	71	2020	09	01	he	tr	PKW	RF	AB		8,614241	53,176244
854	01.09.2020	10:15	Di	5		Bremen	Wohldstraße	0	1	0	2	6	2						2	3		28					21	71	2020	09	01	he	tr	PKW	RF	EK		8,588535	53,182999
855	01.09.2020	10:52	Di	5		Bremen	Steubenstraße	0	0	1	1	0							3	7		49					72		2020	09	01	he	tr	RF	-	SO		8,868750	53,074271
856	01.09.2020	15:25	Di	5		Bremen	Elisabethstraße	0	0	0	2	5	1						5	3		27					71	21	2020	09	01	he	tr	RF	PKW	EK		8,785446	53,096723
857	01.09.2020	16:00	Di	5		Bremen	Schwachhauser Heerstraße	0	0	1	2	5	3						3	3		37		10			21	71	2020	09	01	he	tr	PKW	RF	EK		8,843629	53,083682
858	01.09.2020	18:15	Di	5		Bremen	Alfred-Faust-Straße	0	0	0	2	5	3		9				5	3		9					72	21	2020	09	01	he	tr	RF	PKW	EK		8,831363	53,033866
859	01.09.2020	18:30	Di	5		Bremen	Hemelinger Heerstraße	0	0	1	2	5							3	3		49	14	49			21	71	2020	09	01	he	tr	PKW	RF	EK		8,892523	53,047630
860	01.09.2020	19:00	Di	5		Bremen	Ludwig-Roselius-Allee	0	0	1	2	3							3	6		23					71	72	2020	09	01	he	tr	RF	RF	LV		8,910201	53,071323
861	01.09.2020	19:30	Di	5		Bremen	Wehrstraße	0	0	1	2	3							3	6		14					71	71	2020	09	01	dä	tr	RF	RF	LV		8,860913	53,049707
862	01.09.2020	19:35	Di	5		Bremen	Försteweg	0	0	0	2	0	2						5	7		69					81	71	2020	09	01	he	tr	FG	RF	SO		8,806107	53,058469
863	01.09.2020	20:35	Di	5		Bremen	Schwachhauser Heerstraße	0	0	1	2	1			9			8	3	5		45					21	71	2020	09	01	dä	tr	PKW	RF	RV		8,856689	53,088919
864	01.09.2020	20:45	Di	5		Bremen	Rosenakstraße	0	0	1	1	0							3	7		49	10			89	71		2020	09	01	du	tr	RF	-	SO		8,761079	53,113347
865	02.09.2020	09:25	Mi	5		Bremen	Auf dem Grünen	0	0	0	2	0							5	5		45					21	71	2020	09	02	he	tr	PKW	RF	RV		8,760019	53,085111
866	02.09.2020	17:15	Mi	5		Bremen	Am Rabenfeld	0	0	1	2	5	1						3	3		35					21	71	2020	09	02	he	tr	PKW	RF	EK		8,625514	53,181362
867	02.09.2020	18:00	Mi	5		Bremen	Hemmstraße	0	0	1	2	5							3	3		37					21	71	2020	09	02	he	tr	PKW	RF	EK		8,811818	53,097367
868	02.09.2020	18:38	Mi	5		Bremen	Auf den Heuen	0	0	2	2	5	2						3	3		27					71	21	2020	09	02	he	tr	RF	PKW	EK		8,730051	53,133099
869	02.09.2020	20:00	Mi	5		Bremen	Langemarckstraße	0	1	0	1	0							2	7		49					71		2020	09	02	dä	tr	RF	-	SO		8,792045	53,073054
870	03.09.2020	11:50	Do	5		Bremen	Habenhauser Brückenstraße	0	1	0	2	5	2						2	3		34				73	21	72	2020	09	03	he	na	PKW	RF	EK		8,846939	53,048283
871	03.09.2020	15:36	Do	5		Bremen	Lange Reihe	0	0	1	2	4						8	3	6		10					71	71	2020	09	03	he	na	RF	RF	LV		8,779159	53,100318
872	03.09.2020	17:15	Do	5		Bremen	Kaufmannsmühlenkamp	0	0	1	2	5	2						3	3		49					21	71	2020	09	03	he	na	PKW	RF	EK		8,803165	53,084636
873	03.09.2020	17:57	Do	5		Bremen	Fresenbergstraße	0	0	0	2	5	1					8	5	3		31					71	21	2020	09	03	he	tr	RF	PKW	EK		8,572511	53,183992
874	04.09.2020	11:36	Fr	5		Bremen	Leutweinstraße	0	0	0	2	5	2						5	3		37		10			21	71	2020	09	04	he	tr	PKW	RF	EK		8,776515	53,097970
875	04.09.2020	15:00	Fr	5		Bremen	Neustadtswall	0	0	1	2	6							3	4		13	42				71	81	2020	09	04	he	na	RF	FG	ÜS		8,800429	53,069940
876	04.09.2020	15:00	Fr	5		Bremen	Parkallee	0	2	0	2	3							2	6		22					71	71	2020	09	04	he	tr	RF	RF	LV		8,838415	53,101445
877	04.09.2020	19:30	Fr	5		Bremen	Bahnhofsplatz	0	0	0	2	1							5	7		49					33	71	2020	09	04	he	tr	BUS	RF	SO		8,813623	53,082021
878	04.09.2020	20:40	Fr	5		Bremen	Kurt-Schumacher-Allee	0	0	1	2	0							3	7		69					81	71	2020	09	04	du	tr	FG	RF	SO		8,886533	53,078988
879	05.09.2020	09:50	Sa	5		Bremen	Osterdeich	0	0	1	1	0							3	7		1				73	71		2020	09	05	he	na	RF	-	SO		8,832503	53,068482
880	05.09.2020	18:15	Sa	5		Bremen	Lesmonastraße	0	0	1	2	4	5						3	6		69				87	83	71	2020	09	05	he	na	FG	RF	LV		8,682820	53,166494
881	05.09.2020	19:00	Sa	5		Bremen	Melanchthonstraße	0	0	0	2	1							5	5		49					21	71	2020	09	05	dä	tr	PKW	RF	RV		8,787935	53,094352
882	05.09.2020	23:15	Sa	5		Bremen	Gröpelinger Heerstraße	0	0	1	2	0							3	7		49					21	71	2020	09	05	he	na	PKW	RF	SO		8,753383	53,120913
883	06.09.2020	00:30	So	5		Bremen	Heumarschstraße	0	0	0	2	1							5	5		49	14	49			71	21	2020	09	06	du	tr	RF	PKW	RV		8,889661	53,045350
884	07.09.2020	07:50	Mo	5		Bremen	Grenzstraße	0	0	0	2	5							5	3		49					71	21	2020	09	07	dä	tr	RF	PKW	EK		8,786723	53,095254
885	07.09.2020	15:50	Mo	5		Bremen	Kornstraße	0	0	0	2	5	1		9				5	3		34					21	71	2020	09	07	he	tr	PKW	RF	EK		8,796730	53,066965
886	08.09.2020	08:30	Di	5		Bremen	Hohentorsheerstraße	0	0	0	2	5							5	3		27		9			21	71	2020	09	08	he	tr	PKW	RF	EK		8,786420	53,071595
887	08.09.2020	15:10	Di	5		Bremen	Sebaldsbrücker Heerstraße	0	0	1	2	5	3						3	3		37					21	71	2020	09	08	he	tr	PKW	RF	EK		8,899939	53,059393
888	08.09.2020	16:00	Di	5		Bremen	Friesenwerder	0	0	0	2	5	1						5	3		34					51	71	2020	09	08	he	tr	LKW	RF	EK		8,788155	53,076467
889	08.09.2020	16:50	Di	5		Bremen	Emmastraße	0	0	1	2	5							3	7		36					21	72	2020	09	08	he	tr	PKW	RF	SO		8,849970	53,087696
890	08.09.2020	17:55	Di	5		Bremen	Warturmer Heerstraße	0	0	1	2	5	2		9				3	3		28		10			21	72	2020	09	08	he	tr	PKW	RF	EK		8,766848	53,071246
891	08.09.2020	18:00	Di	5		Bremen	Auf dem Hellen	0	0	0	2	1							5	5		49					71	21	2020	09	08	he	tr	RF	PKW	RV		8,906934	53,041970
892	09.09.2020	06:49	Mi	5		Bremen	Sebaldsbrücker Heerstraße	0	0	0	2	5	1					8	5	2		35					21	71	2020	09	09	he	tr	PKW	RF	AB		8,914651	53,059591
893	09.09.2020	08:03	Mi	5		Bremen	Waller Heerstraße	0	1	0	2	5						8	2	3		35					21	71	2020	09	09	he	tr	PKW	RF	EK		8,777185	53,106588
894	09.09.2020	08:50	Mi	5		Bremen	Pürschweg	0	0	0	2	1							5	7		14	49				71	21	2020	09	09	he	tr	RF	PKW	SO		8,575049	53,202546
895	09.09.2020	12:20	Mi	5		Bremen	Schwachhauser Heerstraße	0	0	1	2	5	2						3	3		32					21	71	2020	09	09	he	tr	PKW	RF	EK		8,871803	53,091385
896	09.09.2020	15:10	Mi	5		Bremen	Eitzestraße	0	0	1	2	0							3	7		49					71	71	2020	09	09	he	tr	RF	RF	SO		8,897001	53,042713
897	10.09.2020	07:40	Do	5		Bremen	Alte Waller Straße	0	0	1	2	2							3	6		49					21	71	2020	09	10	he	tr	PKW	RF	LV		8,778752	53,108646
898	10.09.2020	07:45	Do	5		Bremen	Heinrich-Plett-Allee	0	0	1	3	0	2						3	3		35					21	71	2020	09	10	he	tr	PKW	RF	EK		8,715285	53,052285
899	10.09.2020	14:10	Do	5		Bremen	Farger Straße	0	1	0	2	5							2	3		28					40	72	2020	09	10	he	tr	LKW	RF	EK		8,531355	53,196032
900	10.09.2020	16:50	Do	5		Bremen	Wasserhorster Straße	0	0	1	2	1							3	5		14	49				21	71	2020	09	10	he	tr	PKW	RF	RV		8,750320	53,164410
901	10.09.2020	17:10	Do	5		Bremen	Alfred-Faust-Straße	0	0	0	2	5							5	7		37					71	21	2020	09	10	he	tr	RF	PKW	SO		8,826988	53,034297
902	10.09.2020	17:10	Do	5		Bremen	Huchtinger Heerstraße	0	0	1	2	5	1		8				3	3		28					21	72	2020	09	10	he	tr	PKW	RF	EK		8,716621	53,056472
903	10.09.2020	21:10	Do	5		Bremen	Ostertorsteinweg	0	0	0	2	1			8				5	7		14	49				71	21	2020	09	10	du	tr	RF	PKW	SO		8,817987	53,072387
904	10.09.2020	22:50	Do	5		Bremen	Vor dem Steintor	0	0	0	2	0							6	1		1	14				71	21	2020	09	10	du	tr	RF	PKW	F		8,827133	53,072748
905	11.09.2020	11:29	Fr	5		Bremen	Kurt-Schumacher-Allee	0	0	1	2	5							3	3		49					21	71	2020	09	11	he	tr	PKW	RF	EK		8,882070	53,079119
906	11.09.2020	13:22	Fr	5		Bremen	Richard-Wagner-Straße	0	0	1	2	5	2						3	3		28					21	71	2020	09	11	he	tr	PKW	RF	EK		8,828305	53,080163
907	11.09.2020	13:38	Fr	5		Bremen	Habenhauser Brückenstraße	0	0	1	2	5							3	3		28					21	71	2020	09	11	he	tr	PKW	RF	EK		8,846917	53,048295
908	11.09.2020	15:00	Fr	5		Bremen	Utbremer Straße	0	0	1	2	5	2					8	3	2		34					21	71	2020	09	11	he	tr	PKW	RF	AB		8,791141	53,095159
909	11.09.2020	15:10	Fr	5		Bremen	Stoteler Straße	0	0	1	2	4							3	6		14					71	21	2020	09	11	he	tr	RF	PKW	LV		8,755129	53,119911
910	11.09.2020	16:20	Fr	5		Bremen	Turnerstraße	0	0	1	3	2			8				3	7		45					42	71	2020	09	11	he	tr	LKW	RF	SO		8,543632	53,192793
911	11.09.2020	19:50	Fr	5		Bremen	Osterfeuerberger Ring	0	0	0	2	5							6	3		1	31				71	21	2020	09	11	du	tr	RF	PKW	EK		8,788601	53,103434
912	13.09.2020	13:40	So	5		Bremen	Auf dem Sande	0	0	1	2	4						9	3	6		49					71	21	2020	09	13	he	tr	RF	PKW	LV		8,731260	53,132836
913	13.09.2020	16:20	So	5		Bremen	Georg-Gleistein-Straße	0	0	0	2	0	3						5	7		36		49			21	72	2020	09	13	he	tr	PKW	RF	SO		8,618935	53,179748
914	13.09.2020	22:05	So	5		Bremen	Neustadtscontrescarpe	0	0	0	2	1							6	7		1	49				71	21	2020	09	13	du	tr	RF	PKW	SO		8,788882	53,072785
915	14.09.2020	08:50	Mo	5		Bremen	Am Stern	0	0	1	2	5	7		8				3	3		28					21	71	2020	09	14	he	tr	PKW	RF	EK		8,825014	53,084587
916	14.09.2020	10:45	Mo	5		Bremen	Leipziger Straße	0	0	1	2	5							3	3		27		49			71	21	2020	09	14	he	tr	RF	PKW	EK		8,812317	53,095695
917	14.09.2020	11:10	Mo	5		Bremen	Kurfürstenallee	0	0	1	2	3	1						3	2		34					51	71	2020	09	14	he	tr	LKW	RF	AB		8,837288	53,082393
918	14.09.2020	12:45	Mo	5		Bremen	Kirchhuchtinger Landstraße	0	0	2	3	6							3	4		42					72	81	2020	09	14	he	tr	RF	FG	ÜS		8,734511	53,043586
919	14.09.2020	22:33	Mo	5		Bremen	Horner Straße	0	0	1	2	5	2						3	3		37					21	71	2020	09	14	du	tr	PKW	RF	EK		8,832047	53,077540
920	15.09.2020	10:00	Di	5		Bremen	Friedrich-Ebert-Straße	0	0	1	3	5	1		3				3	2		49					21	71	2020	09	15	he	tr	PKW	RF	AB		8,801274	53,071525
921	15.09.2020	10:45	Di	5		Bremen	Schwarzer Weg	0	0	1	2	0							3	7		69		49			83	72	2020	09	15	he	tr	FG	RF	SO		8,753888	53,122633
922	15.09.2020	13:15	Di	5		Bremen	Barkhausenstraße	0	0	1	2	5	1						3	3		28		10			21	71	2020	09	15	he	tr	PKW	RF	EK		8,766848	53,071262
923	15.09.2020	13:30	Di	5		Bremen	Bahnhofstraße	0	0	1	2	1							3	5		45					21	71	2020	09	15	he	tr	PKW	RF	RV		8,810611	53,080857
924	15.09.2020	18:35	Di	5		Bremen	Schwaneweder Straße	0	0	1	1	0	2						3	7		49					71		2020	09	15	he	tr	RF	-	SO		8,571739	53,196148
925	15.09.2020	22:05	Di	5		Bremen	Friedrich-Ebert-Straße	0	0	1	3	5						8	3	2		34					21	71	2020	09	15	du	tr	PKW	RF	AB		8,801314	53,071488
926	16.09.2020	15:15	Mi	5		Bremen	Waller Heerstraße	0	0	1	2	5	2						3	3		28					71	71	2020	09	16	he	tr	RF	RF	EK		8,784577	53,103020
927	17.09.2020	10:18	Do	5		Bremen	Beethovenstraße	0	0	1	2	8							3	1		49					21	71	2020	09	17	he	tr	PKW	RF	F		8,834531	53,089578
928	17.09.2020	13:40	Do	5		Bremen	Uppe Angst	0	0	0	2	3							5	6		14					1	71	2020	09	17	he	tr	KRD	RF	LV		8,899403	53,097673
929	17.09.2020	14:45	Do	5		Bremen	Waller Ring	0	1	0	2	5	1						2	3		18					21	71	2020	09	17	he	tr	PKW	RF	EK		8,783722	53,101727
930	17.09.2020	14:48	Do	5		Bremen	Utbremer Straße	0	0	1	2	5						8	3	3		31		31			71	21	2020	09	17	he	tr	RF	PKW	EK		8,792484	53,094004
931	17.09.2020	16:05	Do	5		Bremen	Hans-Bredow-Straße	0	0	1	2	3	3		9				3	2		34					21	71	2020	09	17	he	tr	PKW	RF	AB		8,958985	53,046856
932	17.09.2020	17:40	Do	5		Bremen	Weserdeich	0	0	1	2	3							3	6		22					72	72	2020	09	17	he	tr	RF	RF	LV		8,809297	53,064267
933	18.09.2020	07:45	Fr	5		Bremen	Achterstraße	0	0	0	2	1						8	5	3		49					71	21	2020	09	18	he	tr	RF	PKW	EK		8,861997	53,099126
934	18.09.2020	10:20	Fr	5		Bremen	Hammersbecker Straße	0	0	1	2	5							3	3		37					71	21	2020	09	18	he	tr	RF	PKW	EK		8,616961	53,184141
935	18.09.2020	10:54	Fr	5		Bremen	Am Stern	0	0	1	2	4	7						3	6		10					71	71	2020	09	18	he	tr	RF	RF	LV		8,824560	53,084575
936	18.09.2020	10:55	Fr	5		Bremen	In der Vahr	0	1	1	2	4	1					8	2	2		34					21	71	2020	09	18	he	tr	PKW	RF	AB		8,878535	53,078948
937	18.09.2020	11:15	Fr	5		Bremen	Pappelstraße	0	0	0	2	2							5	7		49					72	21	2020	09	18	he	tr	RF	PKW	SO		8,790210	53,068368
938	18.09.2020	13:19	Fr	5		Bremen	Bahnhofsplatz	0	0	1	2	5							3	3		14					71	71	2020	09	18	he	tr	RF	RF	EK		8,813390	53,081036
939	18.09.2020	15:25	Fr	5		Bremen	Hohentorsheerstraße	0	0	1	2	5	7		8				3	3		28					21	71	2020	09	18	he	tr	PKW	RF	EK		8,785436	53,070979
940	18.09.2020	17:50	Fr	5		Bremen	An der Weide	0	0	1	2	1	3						3	3		37					21	71	2020	09	18	he	tr	PKW	RF	EK		8,815887	53,081157
941	18.09.2020	18:58	Fr	5		Bremen	Seewenjestraße	0	0	1	1	0							3	7		49					71		2020	09	18	he	tr	RF	-	SO		8,769358	53,114374
942	19.09.2020	10:00	Sa	5		Bremen	Up Willmannsland	0	0	1	2	8							3	5		49					71	21	2020	09	19	he	tr	RF	PKW	RV		8,676382	53,171275
943	19.09.2020	16:09	Sa	5		Bremen	Auricher Straße	0	0	0	2	1							5	7		14	49				71	21	2020	09	19	he	tr	RF	PKW	SO		8,780439	53,102065
944	19.09.2020	17:30	Sa	5		Bremen	Kirchhuchtinger Landstraße	0	1	0	2	5	1						2	2		34				89	21	71	2020	09	19	he	tr	PKW	RF	AB		8,728551	53,038993
945	20.09.2020	10:45	So	5		Bremen	Schubertstraße	0	0	0	2	1							5	5		14					71	21	2020	09	20	he	tr	RF	PKW	RV		8,834091	53,085741
946	20.09.2020	11:30	So	5		Bremen	Buchenstraße	0	0	0	2	1							5	7		14	49				71	21	2020	09	20	he	tr	RF	PKW	SO		8,852486	53,085905
947	20.09.2020	11:45	So	5		Bremen	Hastedter Park am Weserwehr	0	1	1	2	3							2	6		49					71	71	2020	09	20	he	tr	RF	RF	LV		8,865258	53,062198
948	20.09.2020	13:55	So	5		Bremen	Auf dem Peterswerder	0	0	1	2	7	2						3	7		69				87	83	71	2020	09	20	he	tr	FG	RF	SO		8,837170	53,069451
949	20.09.2020	14:10	So	5		Bremen	Admiralstraße	0	0	0	2	5	2						5	3		37		10			21	71	2020	09	20	he	tr	PKW	RF	EK		8,806606	53,089890
950	20.09.2020	18:05	So	5		Bremen	Katrepeler Landstraße	0	1	1	2	4	2						2	2		35				82	71	71	2020	09	20	he	tr	RF	RF	AB		8,911757	53,123927
951	21.09.2020	09:45	Mo	5		Bremen	Theodor-Heuss-Allee	0	0	1	2	5							3	2		35					21	71	2020	09	21	he	tr	PKW	RF	AB		8,811839	53,086350
952	21.09.2020	12:55	Mo	5		Bremen	Leher Heerstraße	0	0	1	2	6							3	6		42		42			71	71	2020	09	21	he	tr	RF	RF	LV		8,882145	53,101018
953	21.09.2020	14:29	Mo	5		Bremen	Otto-Braun-Straße	0	0	0	2	4	1						5	2		14					71	21	2020	09	21	he	tr	RF	PKW	AB		8,886190	53,083559
954	21.09.2020	16:15	Mo	5		Bremen	Schwachhauser Heerstraße	0	0	0	2	3							5	6		22					71	71	2020	09	21	he	tr	RF	RF	LV		8,860615	53,089832
955	21.09.2020	16:30	Mo	5		Bremen	Blauholzmühle	0	0	1	2	0							3	7		36					21	72	2020	09	21	he	tr	PKW	RF	SO		8,688637	53,171347
956	21.09.2020	18:44	Mo	5		Bremen	Auf dem Beginenlande	0	0	1	1	0							3	7		49	1				71		2020	09	21	he	tr	RF	-	SO		8,819215	53,044518
957	21.09.2020	21:00	Mo	5		Bremen	Bremerhavener Straße	0	0	1	2	4	2						3	2		50	49			89	71	72	2020	09	21	du	tr	RF	RF	AB		8,778988	53,098836
958	22.09.2020	08:00	Di	5		Bremen	Bremerhavener Straße	0	0	0	2	5							5	2		34					21	71	2020	09	22	he	tr	PKW	RF	AB		8,786423	53,095460
959	22.09.2020	08:14	Di	5		Bremen	Woltmershauser Straße	0	0	0	2	5							5	2		49					21	71	2020	09	22	he	tr	PKW	RF	AB		8,754172	53,088856
960	22.09.2020	11:35	Di	5		Bremen	Achterdiek	0	0	1	2	5	7						3	2		34					21	71	2020	09	22	he	tr	PKW	RF	AB		8,901093	53,089343
961	22.09.2020	12:15	Di	5		Bremen	Theodor-Billroth-Straße	0	0	1	2	5	1					8	3	3		35					21	71	2020	09	22	he	tr	PKW	RF	EK		8,814361	53,039748
962	22.09.2020	13:10	Di	5		Bremen	Arsterdamm	0	1	0	2	5	2		8				2	3		28					21	71	2020	09	22	he	tr	PKW	RF	EK		8,845710	53,033123
963	22.09.2020	15:32	Di	5		Bremen	Erlenstraße	0	0	0	2	1							5	7		14	49				71	21	2020	09	22	he	tr	RF	PKW	SO		8,787710	53,067136
964	22.09.2020	17:43	Di	5		Bremen	Am Stern	0	0	1	2	5	1		8			8	3	3		31					71	61	2020	09	22	he	tr	RF	SOF	EK		8,825233	53,084410
965	22.09.2020	19:10	Di	5		Bremen	Vegesacker Straße	0	0	1	2	0	1						3	3		27					21	71	2020	09	22	he	tr	PKW	RF	EK		8,785393	53,096717
966	22.09.2020	19:38	Di	5		Bremen	Sankt-Magnus-Straße	0	0	1	2	0	2						3	5		45					21	71	2020	09	22	du	tr	PKW	RF	RV		8,790500	53,094880
967	23.09.2020	13:35	Mi	5		Bremen	Parkallee	0	0	1	2	4	1					8	3	6		10					72	72	2020	09	23	he	tr	RF	RF	LV		8,819467	53,080631
968	23.09.2020	14:10	Mi	5		Bremen	Kreinsloger	0	0	0	2	5	1						5	3		28					21	71	2020	09	23	he	tr	PKW	RF	EK		8,562238	53,192315
969	23.09.2020	15:46	Mi	5		Bremen	Huchtinger Heerstraße	0	0	0	2	6	1						5	7		49					71	81	2020	09	23	he	tr	RF	FG	SO		8,720097	53,056711
970	23.09.2020	16:25	Mi	5		Bremen	An der Grenzpappel	0	0	1	1	0							3	7		49					71		2020	09	23	he	tr	RF	-	SO		8,880595	53,060354
971	23.09.2020	17:15	Mi	5		Bremen	Gärdesstraße	0	0	0	2	1							5	5		49					71	21	2020	09	23	he	tr	RF	PKW	RV		8,627845	53,185496
972	24.09.2020	13:00	Do	5		Bremen	Utbremer Ring	0	0	0	2	5							5	3		37					21	71	2020	09	24	he	tr	PKW	RF	EK		8,802881	53,101413
973	24.09.2020	13:30	Do	5		Bremen	Kornstraße	0	0	1	3	2							3	6		49					71	71	2020	09	24	he	tr	RF	RF	LV		8,802323	53,063660
974	24.09.2020	14:30	Do	5		Bremen	Kamphofer Damm	0	1	0	2	3							2	7		35					71	71	2020	09	24	he	tr	RF	RF	SO		8,757602	53,082230
975	25.09.2020	08:35	Fr	5		Bremen	Breitenweg	0	0	1	2	5	1						3	3		49		49			71	21	2020	09	25	he	na	RF	PKW	EK		8,812341	53,080978
976	25.09.2020	09:40	Fr	5		Bremen	Plantage	0	0	1	2	5							3	7		36					40	71	2020	09	25	he	tr	LKW	RF	SO		8,806094	53,087642
977	25.09.2020	11:50	Fr	5		Bremen	Sankt-Jürgen-Straße	0	0	1	2	9							3	6		49		35			71	71	2020	09	25	he	tr	RF	RF	LV		8,835724	53,073787
978	25.09.2020	13:30	Fr	5		Bremen	Neuenlander Straße	0	0	1	2	5	1						3	2		34					21	71	2020	09	25	he	tr	PKW	RF	AB		8,779843	53,068635
979	25.09.2020	13:33	Fr	5		Bremen	Hans-Böckler-Straße	0	1	0	2	5	2						2	2		34					21	71	2020	09	25	he	tr	PKW	RF	AB		8,787651	53,087471
980	25.09.2020	16:45	Fr	5		Bremen	Riemstraße	0	0	0	2	1							5	7		14	49				71	21	2020	09	25	he	tr	RF	PKW	SO		8,894835	53,091949
981	25.09.2020	16:45	Fr	5		Bremen	Mahndorfer Heerstraße	0	0	1	2	5	2		4			8	3	3		34				82	21	71	2020	09	25	he	tr	PKW	RF	EK		8,953766	53,034103
982	26.09.2020	16:50	Sa	5		Bremen	Steinsetzerstraße	0	0	1	2	5							3	2		27					71	21	2020	09	26	he	tr	RF	PKW	AB		8,849712	53,047748
983	26.09.2020	20:43	Sa	5		Bremen	Hansestraße	0	0	1	1	0						8	3	7		1	49			73	72		2020	09	26	du	na	RF	-	SO		8,785693	53,088888
984	27.09.2020	04:30	So	5		Bremen	Huchtinger Heerstraße	0	0	1	2	3						9	3	6		49					71	5	2020	09	27	du	tr	RF	KRD	LV		8,717930	53,056564
985	27.09.2020	11:18	So	5		Bremen	Kulenkampffallee	0	0	0	2	3							5	6		22					21	71	2020	09	27	he	sch	PKW	RF	LV		8,847880	53,095998
986	27.09.2020	13:00	So	5		Bremen	Möckernstraße	0	0	0	2	1							5	7		45					71	21	2020	09	27	he	tr	RF	PKW	SO		8,802747	53,064071
987	28.09.2020	08:32	Mo	5		Bremen	Friedrich-Karl-Straße	0	1	0	2	5	1						2	2		34				73	51	71	2020	09	28	he	na	LKW	RF	AB		8,844165	53,075287
988	28.09.2020	11:15	Mo	5		Bremen	Am Brill	0	0	0	2	5							5	2		37					21	72	2020	09	28	he	tr	PKW	RF	AB		8,800390	53,078802
989	28.09.2020	16:07	Mo	5		Bremen	Feldstraße	0	0	1	2	0							3	1		49					71	21	2020	09	28	he	tr	RF	PKW	F		8,829300	53,076251
990	28.09.2020	17:49	Mo	5		Bremen	Langemarckstraße	0	0	0	2	1							5	7		14	49				71	21	2020	09	28	he	tr	RF	PKW	SO		8,789408	53,071239
991	29.09.2020	08:00	Di	5		Bremen	Willigstraße	0	0	0	2	5							5	3		27					71	21	2020	09	29	he	tr	RF	PKW	EK		8,811043	53,059343
992	29.09.2020	09:13	Di	5		Bremen	Stresemannstraße	0	0	1	2	5	1		9			8	3	6		34					21	72	2020	09	29	he	tr	PKW	RF	LV		8,856911	53,072732
